Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award,Cluster
33087,0,2,1,1,24761,9,500,1,724,1,3
5931,0,1,1,1,0,0,0,0,882,0,3
37300,0,1,3,1,23760,19,0,0,676,0,3
23704,0,3,1,1,14935,14,0,0,868,1,3
44038,0,2,1,1,21634,11,0,0,872,0,3
31011,0,1,1,1,0,0,0,0,1130,0,3
64956,0,3,1,1,36694,11,0,0,1012,0,3
12078,0,1,1,1,500,1,500,1,983,0,3
141554,0,4,1,1,41685,15,1000,2,1139,1,1
24847,0,1,1,1,1550,4,0,0,1022,0,3
46207,0,3,1,1,16093,32,0,0,1130,0,3
121779,0,1,1,1,3500,3,1000,2,634,0,3
28049,0,1,1,1,100,2,0,0,1164,0,3
11690,0,1,1,1,0,0,0,0,360,0,3
36491,0,1,1,1,500,1,500,1,1027,0,3
33413,0,3,1,1,31605,8,0,0,647,1,3
9446,0,1,1,1,0,0,0,0,667,0,3
48944,2565,3,1,1,17988,12,0,0,1005,0,3
68092,0,3,1,1,16524,14,500,2,652,0,3
1000,0,1,1,1,1000,1,0,0,148,0,3
1884,0,1,1,1,0,0,0,0,31,0,3
22027,0,1,1,1,1225,3,0,0,653,0,3
4130,0,1,1,1,100,1,0,0,673,0,3
3447,0,1,1,1,1000,1,0,0,872,0,3
59317,4877,1,1,1,4794,3,1194,1,660,0,3
2886,0,1,1,1,500,1,0,0,557,0,3
4028,0,1,1,1,0,0,0,0,346,0,3
45485,0,1,1,1,8417,4,0,0,759,1,3
31539,0,1,1,1,6406,16,200,1,721,0,3
4586,0,1,1,1,1000,1,0,0,249,0,3
20335,0,1,1,1,5115,2,0,0,768,0,3
2250,0,1,1,1,1750,7,0,0,817,0,3
25418,0,1,1,1,50,1,50,1,720,0,3
2686,0,1,1,1,7500,4,500,1,301,1,3
47662,3071,1,1,1,100,1,100,1,760,0,3
4224,0,1,1,1,0,0,0,0,336,0,3
4375,0,1,1,1,2875,16,0,0,248,0,3
76210,0,4,1,1,37937,29,1110,8,798,1,1
10512,0,1,1,1,0,0,0,0,836,0,3
3834,0,1,1,1,500,1,0,0,524,0,3
41537,3576,1,1,1,3000,3,250,1,669,1,3
4584,0,1,1,1,0,0,0,0,652,0,3
19870,0,1,1,1,11075,4,0,0,892,0,3
18088,0,1,1,1,16697,6,0,0,501,0,3
20765,0,1,1,1,15949,4,0,0,319,0,3
7138,0,1,1,1,0,0,0,0,293,0,3
17539,0,1,1,1,500,3,400,2,628,0,3
7038,0,1,1,1,1336,3,1336,3,309,0,3
5459,0,2,1,1,9864,14,0,0,880,1,3
1125,0,1,1,1,0,0,0,0,898,0,3
8994,0,1,1,1,0,0,0,0,1104,0,3
44780,0,1,1,1,2100,3,1100,2,968,0,3
12286,0,2,1,1,7972,11,250,1,1018,1,3
25047,0,1,1,1,500,1,500,1,443,0,3
16844,0,1,1,1,0,0,0,0,483,0,3
49271,0,3,1,1,20695,11,0,0,852,0,3
9157,0,2,1,1,22802,10,1245,3,901,1,3
86588,0,1,1,1,4537,4,0,0,1072,0,3
53027,0,2,1,1,30627,16,0,0,1290,0,3
24765,0,1,1,1,19969,5,0,0,595,0,3
29174,0,1,1,1,100,1,0,0,1087,0,3
1100,0,1,1,1,1100,2,0,0,438,0,3
56712,0,3,1,1,15685,14,500,1,997,0,3
8232,0,1,1,1,0,0,0,0,258,0,3
58816,0,1,1,1,4600,5,1100,3,570,0,3
24295,0,1,1,1,250,2,250,2,621,0,3
20198,0,1,1,1,3139,2,3139,2,601,0,3
24454,0,1,1,1,1919,7,0,0,732,0,3
7847,0,1,1,1,0,0,0,0,284,0,3
29056,0,1,1,1,4354,14,0,0,715,0,3
42071,0,1,1,1,500,1,0,0,502,0,3
570,0,1,1,1,180,4,0,0,785,0,3
8904,0,1,1,1,3740,14,0,0,898,1,3
4354,0,1,1,1,1000,1,0,0,706,0,3
2000,0,1,1,1,0,0,0,0,165,0,3
57346,0,1,1,1,7946,6,5446,5,492,0,3
11303,0,1,1,1,0,0,0,0,119,0,3
642,0,1,1,1,0,0,0,0,355,0,3
1000,0,1,1,1,0,0,0,0,500,0,3
5269,0,3,1,1,22697,13,0,0,604,1,3
38995,0,1,1,1,1200,2,200,1,563,0,3
4652,0,1,1,1,0,0,0,0,207,0,3
500,0,1,1,1,0,0,0,0,340,0,3
4546,0,1,1,1,1000,1,0,0,239,0,3
31673,0,1,1,1,2500,1,0,0,283,0,3
8684,0,1,1,1,0,0,0,0,544,0,3
2104,0,1,1,1,0,0,0,0,466,0,3
862,0,1,1,1,0,0,0,0,8,0,3
972,972,1,1,1,0,0,0,0,2,0,3
4490,0,1,1,1,0,0,0,0,107,0,3
13560,0,1,1,1,0,0,0,0,368,0,3
2000,0,1,1,1,0,0,0,0,520,0,3
8964,3861,1,1,1,0,0,0,0,594,0,3
1837,0,1,1,1,1000,1,0,0,219,0,3
500,0,1,1,1,0,0,0,0,122,0,3
4090,0,1,1,1,0,0,0,0,59,0,3
12264,0,1,1,1,0,0,0,0,267,0,3
54950,0,3,1,1,30500,9,0,0,450,0,3
16094,0,1,1,1,0,0,0,0,199,0,3
1000,0,1,1,1,0,0,0,0,594,0,3
6705,0,1,1,1,600,2,0,0,507,0,3
6338,0,1,1,1,0,0,0,0,322,0,3
3110,0,1,1,1,1100,2,0,0,345,0,3
3000,0,1,1,1,1000,1,0,0,270,0,3
23257,0,1,1,1,0,0,0,0,361,0,3
18933,0,1,1,1,0,0,0,0,284,0,3
93198,0,3,1,1,28923,18,0,0,500,0,3
9862,0,1,1,1,1693,3,693,2,309,0,3
16501,0,1,1,1,0,0,0,0,360,0,3
9264,0,1,1,1,4830,15,0,0,424,0,3
4676,0,1,1,1,0,0,0,0,141,0,3
4636,0,1,1,1,0,0,0,0,42,0,3
3065,0,1,1,1,0,0,0,0,87,0,3
3230,0,1,1,1,0,0,0,0,10,0,3
8660,0,1,1,1,0,0,0,0,172,0,3
1500,0,1,1,1,0,0,0,0,60,0,3
2627,0,1,1,1,0,0,0,0,25,0,3
1224,0,1,1,1,0,0,0,0,269,0,3
12602,0,1,1,1,5632,5,500,1,158,0,3
1022,0,1,1,1,0,0,0,0,277,0,3
3788,0,1,1,1,0,0,0,0,61,0,3
1446,0,1,1,1,0,0,0,0,99,0,3
20882,0,1,1,1,1000,1,0,0,328,0,3
5450,0,1,1,1,125,3,0,0,687,0,3
25730,0,1,1,1,1431,3,931,2,630,0,3
6835,0,1,1,1,765,3,0,0,596,0,3
16936,0,1,1,1,14970,2,0,0,580,0,3
20410,0,1,1,1,0,0,0,0,541,0,3
1500,0,1,1,1,0,0,0,0,480,0,3
27759,0,1,1,1,7195,5,0,0,499,0,3
500,0,1,1,1,500,1,0,0,493,0,3
25054,0,3,1,1,32592,17,3409,6,486,1,1
4751,0,1,1,1,0,0,0,0,334,0,3
5354,0,1,1,1,0,0,0,0,32,0,3
1500,0,1,1,1,1500,1,0,0,235,0,3
6356,0,1,1,1,5000,1,0,0,180,0,3
642,0,1,1,1,642,3,0,0,170,0,3
7504,0,1,1,1,0,0,0,0,100,0,3
6015,4929,1,1,1,0,0,0,0,30,0,3
27488,0,3,1,1,23927,21,0,0,2273,1,1
39956,0,1,1,1,0,0,0,0,3206,0,3
35569,0,2,1,1,27119,21,0,0,3357,0,3
55472,0,3,1,1,17848,18,3763,3,3566,1,1
15682,0,1,1,1,5025,6,500,1,3298,1,3
70178,0,5,1,1,61530,12,1300,6,3306,1,1
221543,0,1,1,1,10300,5,200,3,3554,1,2
77978,0,1,1,1,1373,10,650,6,3753,1,2
203353,0,1,1,1,14000,13,4000,8,3557,1,0
68684,0,2,1,1,5756,13,0,0,2892,0,3
23352,0,1,1,1,3600,8,3600,8,1459,0,3
24228,0,1,1,1,2850,15,0,0,3452,0,3
19483,0,1,1,1,4263,18,0,0,3589,1,2
78231,0,3,1,1,19182,13,0,0,3102,1,1
74531,0,1,2,1,10914,17,750,3,3456,1,2
83276,0,3,1,1,22539,8,650,2,3424,0,3
21216,0,2,1,1,7787,12,0,0,3378,0,3
17967,0,1,1,1,1500,5,0,0,3340,0,3
4000,0,1,1,1,0,0,0,0,3453,0,3
74651,0,2,1,1,10893,22,0,0,3456,0,3
400,0,1,1,1,160,1,0,0,3460,0,3
35766,0,4,1,1,49702,20,784,1,3503,1,1
2000,0,1,1,1,0,0,0,0,3188,0,3
48296,0,3,1,1,31329,9,500,1,3061,0,3
822321,0,5,1,1,138334,26,600,2,3288,1,1
140544,0,1,1,1,1021,3,500,1,3342,0,3
43971,0,1,1,1,1491,11,0,0,2350,0,3
10635,0,4,1,1,45212,20,0,0,2131,1,1
13986,0,1,1,1,400,1,400,1,3398,0,3
46269,0,3,1,1,20594,14,0,0,3487,1,1
27712,0,1,1,1,750,2,750,2,3491,0,3
35850,0,1,3,1,17759,18,0,0,3439,0,2
7630,0,1,1,1,220,3,0,0,3403,0,3
31541,0,1,1,1,5101,12,0,0,3488,0,3
8009,0,1,1,1,8102,12,2850,6,3279,1,2
14791,0,3,1,1,23956,26,300,2,2689,1,1
65141,0,4,1,1,31463,26,2550,2,3452,0,1
68907,0,4,1,1,33434,10,0,0,3365,0,1
27669,0,1,1,1,3219,7,0,0,3413,0,3
62589,0,1,1,1,10000,4,0,0,2803,1,3
374613,0,1,2,1,23592,31,5000,14,3463,1,0
97768,0,4,1,1,26734,13,0,0,3119,0,1
73159,0,1,1,1,358,4,358,4,3237,0,3
48577,0,4,1,1,34224,16,0,0,2794,0,1
70614,0,4,1,1,32417,18,0,0,3519,1,1
38827,0,1,1,1,0,0,0,0,2993,0,3
29919,0,1,1,1,1225,3,0,0,2949,0,3
9673,0,1,1,1,0,0,0,0,2501,0,3
72309,0,4,1,1,41949,20,289,2,1735,1,1
55473,0,2,1,1,10156,7,0,0,1751,0,3
706,0,1,1,1,730,3,100,1,1739,1,3
7698,0,1,1,1,0,0,0,0,1734,0,3
72019,0,3,1,1,20430,8,0,0,1789,1,3
89876,0,4,1,1,51620,17,0,0,1739,0,1
19821,0,1,1,1,2525,3,425,1,1731,0,3
6850,0,1,1,1,2225,11,0,0,1719,0,3
32091,0,1,1,1,8426,17,1000,2,1731,1,3
26055,0,1,1,1,3320,14,0,0,1727,0,3
122488,0,1,1,1,2800,17,1300,16,1718,1,0
126028,0,3,1,1,23974,19,668,1,1716,0,3
94201,0,3,1,1,21559,13,0,0,1716,0,3
6240,0,1,1,1,0,0,0,0,1679,0,3
13899,0,1,1,1,5125,31,0,0,1705,0,3
15832,2376,1,1,1,8130,20,500,1,1698,1,3
891,0,1,1,1,891,8,0,0,1703,0,3
21787,0,1,1,1,1500,5,0,0,1704,0,3
71502,0,2,1,1,9482,13,0,0,1699,0,3
3420,0,1,1,1,1750,7,0,0,1690,0,3
7535,0,3,1,1,18487,20,0,0,1678,1,1
28132,0,1,1,1,465,5,0,0,1702,0,3
67329,0,1,1,1,6500,3,0,0,1696,1,3
20971,1490,4,1,1,43527,34,0,0,1695,1,1
11500,0,1,1,1,0,0,0,0,1695,0,3
15275,0,1,1,1,2750,8,0,0,1694,0,3
166638,0,5,1,1,64572,22,0,0,1697,0,1
86500,0,4,1,1,51740,20,0,0,1691,0,1
5500,0,1,1,1,5500,11,5500,11,1690,0,0
62121,0,1,1,1,3602,9,0,0,1692,0,3
66315,0,1,1,1,8096,9,0,0,1689,0,3
4342,0,1,1,1,0,0,0,0,1678,0,3
24838,0,1,1,1,500,1,0,0,1684,0,3
23165,0,1,1,1,5990,15,150,1,1678,1,3
25992,0,3,1,1,24333,10,0,0,1678,1,3
59782,0,1,1,1,7500,7,2000,4,1681,1,3
64131,1452,1,1,1,7676,15,4620,11,1681,1,0
96179,0,3,1,1,32069,14,400,2,1667,0,3
101431,0,4,1,1,49801,19,0,0,1677,0,1
12824,0,1,1,1,500,4,0,0,1677,0,3
130595,0,1,1,1,0,0,0,0,1677,0,3
8150,0,1,2,1,14135,41,500,2,1676,1,1
22291,0,1,1,1,3812,11,578,2,1675,0,3
204693,0,1,1,1,5159,5,0,0,1672,0,3
16079,0,1,1,1,6085,4,0,0,1670,0,3
10630,0,1,1,1,550,6,0,0,1670,0,3
23027,0,1,1,1,3375,15,0,0,1669,0,3
112345,0,4,1,1,36640,14,0,0,1669,0,1
7500,0,1,1,1,2950,8,2850,7,1668,0,3
4351,0,1,1,1,0,0,0,0,1659,0,3
97510,1678,5,1,1,71609,51,7650,26,1665,1,0
104656,0,1,1,1,5000,3,0,0,1663,0,3
9575,0,1,1,1,0,0,0,0,1835,0,3
55152,0,3,1,1,14630,14,0,0,1662,0,3
12855,0,1,1,1,0,0,0,0,1653,0,3
11947,0,1,2,1,8099,14,1000,2,1656,1,3
24893,0,1,1,1,0,0,0,0,1652,0,3
17534,0,1,1,1,0,0,0,0,1656,0,3
37165,0,3,1,1,19715,15,0,0,1654,0,3
190730,0,5,1,1,78916,28,2450,9,1648,1,1
4680,0,1,1,1,135,3,0,0,1646,1,3
10845,0,1,1,1,0,0,0,0,1621,0,3
22998,0,1,1,1,0,0,0,0,1644,0,3
15635,0,1,1,1,410,3,0,0,1612,0,3
35650,0,3,1,1,23130,34,0,0,1640,0,1
3126,0,1,1,1,100,1,0,0,1634,0,3
33245,0,3,1,1,31390,17,0,0,1628,1,1
16152,0,1,1,1,6129,19,500,5,1635,1,3
15624,0,1,1,1,0,0,0,0,1634,0,3
59151,0,3,1,1,11110,13,0,0,1636,0,3
30500,0,1,1,1,0,0,0,0,1628,0,3
88404,0,4,1,1,37304,29,500,1,1628,0,1
33017,0,2,1,1,10333,18,0,0,1622,0,3
16883,0,1,1,1,4398,12,500,2,1626,1,3
23188,0,1,1,1,1291,8,0,0,1627,0,3
56289,0,3,1,1,24051,15,0,0,1628,1,1
5346,0,1,1,1,0,0,0,0,1621,0,3
24475,0,1,1,1,800,8,800,8,1614,0,3
25753,0,1,1,1,3400,21,0,0,1614,0,3
70659,0,2,1,1,9178,8,0,0,1622,0,3
1000,0,1,1,1,0,0,0,0,1597,0,3
63162,0,3,1,1,27564,8,0,0,1600,1,1
17472,0,1,1,1,500,1,0,0,1618,0,3
6058,0,1,1,1,0,0,0,0,1608,0,3
11005,0,1,1,1,5736,3,0,0,1609,0,3
32424,0,4,1,1,39635,16,0,0,1584,1,1
31784,0,1,1,1,350,1,350,1,1604,0,3
126167,0,5,1,1,190160,15,0,0,1612,1,1
17079,0,1,1,1,4000,3,0,0,1605,0,3
35493,0,1,1,1,0,0,0,0,1602,0,3
84979,0,4,1,1,36702,16,0,0,1600,0,1
22029,0,1,1,1,2882,14,0,0,1597,0,3
771,0,1,1,1,13160,4,0,0,1601,1,3
50416,0,1,1,1,4574,13,450,1,1597,0,3
81866,0,1,1,1,10000,4,0,0,1591,1,3
85696,0,3,1,1,18603,14,0,0,1591,0,3
134882,0,3,1,1,15717,14,0,0,1597,0,3
3919,0,1,1,1,500,1,0,0,1591,0,3
43310,0,1,1,1,10058,13,0,0,1589,0,3
18148,0,1,1,1,26,3,0,0,1565,0,3
51653,0,2,1,1,11052,14,0,0,1571,0,3
179832,2954,3,1,1,18218,20,2500,5,1569,1,1
44324,0,1,1,1,650,4,650,4,1583,0,3
90666,0,4,1,1,32474,14,0,0,1582,0,1
10741,0,1,1,1,6593,8,1108,2,1579,1,3
69954,0,1,1,1,8500,5,500,1,1578,0,3
13004,1000,1,1,1,13890,39,0,0,1572,1,1
29657,0,1,1,1,8092,4,0,0,1592,0,3
11974,0,1,1,1,4025,12,2400,6,1565,1,3
18601,0,2,1,1,5899,12,0,0,1600,0,3
27604,0,1,1,1,1570,6,0,0,1555,0,3
126490,0,1,1,1,8808,15,5183,12,1566,0,0
57642,0,4,1,1,52176,15,0,0,1564,1,1
14598,0,1,1,1,625,5,0,0,1562,0,3
6822,0,1,1,1,0,0,0,0,1559,0,3
55922,2273,1,1,1,8104,19,4104,16,1552,0,0
9620,0,1,1,1,500,1,0,0,1523,0,3
12966,0,3,1,1,15021,16,886,3,1553,1,1
39450,0,1,1,1,0,0,0,0,1529,0,3
121156,0,1,1,1,12245,6,1000,2,1538,1,3
28028,0,1,1,1,0,0,0,0,1548,0,3
130748,0,4,1,1,65510,37,6349,7,1545,0,0
17481,0,1,1,1,0,0,0,0,1535,0,3
5000,0,1,1,1,5000,1,0,0,1537,0,3
22885,0,1,1,1,1060,2,0,0,1541,0,3
26065,0,1,1,1,5600,6,1500,3,1530,1,3
10760,0,1,1,1,0,0,0,0,1534,0,3
9312,0,1,1,1,3405,8,250,1,1527,1,3
14775,0,1,1,1,14275,9,0,0,1519,0,3
8060,0,1,1,1,1750,4,0,0,1534,0,3
89222,0,1,1,1,0,0,0,0,1528,0,3
16148,0,1,1,1,2625,14,0,0,1529,0,3
4316,0,1,1,1,1375,4,0,0,1515,0,3
9372,0,1,1,1,0,0,0,0,1524,1,3
40424,0,4,1,1,44110,26,343,3,1523,1,1
49519,0,3,1,1,25762,18,0,0,1522,1,1
37305,0,2,1,1,10205,13,0,0,1513,1,3
7273,0,1,1,1,375,3,0,0,1517,0,3
76595,0,1,1,1,10577,2,9577,1,1515,0,0
33629,0,1,1,1,4970,10,150,1,1500,0,3
14440,0,1,1,1,365,2,0,0,1502,1,3
62339,0,1,1,1,0,0,0,0,1507,0,3
53040,0,1,1,1,3960,9,0,0,1595,0,3
40346,0,2,1,1,5412,13,0,0,1483,0,3
23835,0,1,1,1,0,0,0,0,1488,0,3
17613,0,1,1,1,5030,9,0,0,1495,1,3
2131,0,1,1,1,405,3,0,0,1480,0,3
20885,0,1,1,1,751,12,0,0,1494,0,3
2124,0,1,1,1,2324,2,0,0,1487,1,3
62645,0,1,1,1,19602,11,0,0,1474,0,3
139032,0,3,1,1,19565,17,1150,4,1481,0,3
45533,0,2,1,1,12247,20,0,0,1486,0,3
35509,0,3,1,1,14204,13,0,0,1486,0,3
170632,0,1,1,1,4650,3,0,0,1480,0,3
59650,0,1,1,1,5050,16,3950,13,1476,0,0
8273,0,1,1,1,0,0,0,0,1474,0,3
5425,0,1,1,1,2000,9,0,0,1412,0,3
59927,739,1,1,1,3100,3,0,0,1464,1,3
33972,0,3,1,1,21029,29,0,0,1467,1,1
71794,0,1,1,1,6000,3,0,0,1453,0,3
47301,1005,1,1,1,4561,4,0,0,1464,0,3
60854,0,1,1,1,5240,5,0,0,1457,0,3
11680,0,1,1,1,1460,3,0,0,1459,0,3
13942,0,1,2,1,5822,12,0,0,1458,0,3
24917,0,1,1,1,3948,14,0,0,1457,0,3
131125,862,1,1,1,4993,11,50,1,1443,0,3
19640,0,1,1,1,935,3,0,0,1451,0,3
31611,0,1,1,1,4030,12,0,0,1457,0,3
16014,0,1,1,1,0,0,0,0,1450,0,3
16063,0,1,1,1,2330,9,0,0,1447,0,3
91605,0,4,1,1,37840,18,0,0,1444,0,1
26504,0,2,1,1,10599,29,1000,7,1445,0,3
62907,0,1,1,1,3200,3,200,1,1431,0,3
12532,0,1,1,1,2069,9,0,0,1445,0,3
52584,0,1,1,1,2500,1,0,0,1439,0,3
20954,0,1,1,1,375,3,0,0,1438,0,3
35185,0,2,1,1,5957,7,0,0,1439,0,3
72297,0,3,1,1,16241,16,0,0,1587,1,1
58387,0,3,1,1,14581,39,0,0,1435,0,1
9128,0,1,1,1,0,0,0,0,1424,0,3
37520,0,1,1,1,19924,6,0,0,1432,0,3
9399,0,1,1,1,2125,10,0,0,1430,0,3
10071,0,2,1,1,27701,16,0,0,1421,1,3
57793,0,3,1,1,20959,15,1198,3,1424,1,1
28867,0,3,1,1,19169,28,0,0,1425,0,3
1010,0,1,1,1,0,0,0,0,1423,0,3
11463,0,1,1,1,339,4,0,0,1425,0,3
26173,0,1,1,1,305,1,0,0,1418,0,3
404,0,1,1,1,550,3,0,0,1418,0,3
59017,0,4,1,1,34746,25,0,0,1418,0,1
34235,0,1,1,1,18910,7,250,1,1415,0,3
11933,0,1,1,1,249,3,79,1,1412,1,3
5000,0,1,1,1,2125,3,0,0,1412,0,3
2622,0,1,1,1,1625,6,0,0,1404,1,3
11310,0,1,1,1,5021,2,0,0,1409,0,3
39142,0,3,1,1,14981,28,0,0,1408,0,3
11181,0,1,1,1,929,12,0,0,1407,0,3
3974,0,1,1,1,365,3,0,0,1397,0,3
18476,0,1,1,1,8525,4,200,1,1403,1,3
64385,0,1,1,1,981,5,0,0,1395,1,3
73597,0,3,1,1,25447,8,0,0,1402,1,3
54899,0,1,1,1,500,1,500,1,1401,0,3
3016,0,1,1,1,0,0,0,0,1398,0,3
